index,user_id,click_article_id,rating,user,book
789070,44236,42422,1.0,1538,799
1898242,127625,62464,1.0,1539,558
2439134,198859,235854,1.0,1540,247
2874493,295519,331116,1.0,1541,178
1781218,116554,299697,1.0,1542,607
1286778,73163,284985,1.0,1543,203
925827,50680,97459,1.0,1544,800
1761252,114339,156447,1.0,1545,644
2782743,268989,313920,1.0,1546,548
393679,18655,128260,1.0,1547,337
2094193,148953,343256,1.0,1548,653
696451,37761,160974,1.0,1549,164
2061601,145107,10197,1.0,1550,801
1560496,93864,293301,1.0,1551,149
1390384,80589,235854,1.0,1552,247
1072600,58713,31836,1.0,1553,120
978159,53569,123909,1.0,1554,104
861913,47707,235440,1.0,1555,105
1706488,108414,199198,1.0,1556,107
704099,38298,36609,1.0,1557,802
1305984,74510,285908,1.0,1558,803
1807406,119343,315105,1.0,1559,184
2511702,211028,123826,1.0,1560,67
1601122,97545,270976,1.0,1561,804
530744,26217,69433,1.0,1562,805
1371091,79233,70591,1.0,1563,37
2724444,254448,337878,1.0,1564,806
276923,12694,160131,1.0,1565,153
1232265,69163,97530,1.0,1566,807
2562206,220768,30389,1.0,1567,608
2669566,242656,161506,1.0,1568,289
1531506,91348,31836,1.0,1569,120
2074364,146575,348109,1.0,1570,165
1741250,112077,285377,1.0,1571,808
2922495,311892,289196,1.0,1572,809
274651,12582,58580,1.0,1573,331
1858713,124011,289003,1.0,1574,403
2618423,232064,215829,1.0,1575,810
1871688,125195,206763,1.0,1576,323
1380916,79981,124194,1.0,1577,128
2926128,313280,76126,1.0,1578,811
1410390,82026,83534,1.0,1579,524
1159171,64044,160974,2.0,1580,164
1202746,67029,235430,1.0,1581,812
482638,23541,214753,1.0,1582,245
2576803,223586,342096,1.0,1583,813
1822935,120917,277491,1.0,1584,201
2655185,239867,157478,1.0,1585,664
1116930,61396,284417,1.0,1586,814
446717,21629,84721,1.0,1587,798
1657345,103279,234615,1.0,1588,815
2173333,158734,337192,1.0,1589,63
1371849,79275,337192,1.0,1590,63
2267103,171478,168623,1.0,1591,14
656302,34834,129434,1.0,898,136
2042884,142960,83534,1.0,1592,524
2078069,147017,160417,1.0,1593,42
859190,47581,124352,1.0,1594,314
558020,27915,50644,1.0,1595,773
1243806,70055,156619,1.0,1596,816
2092809,148768,336223,1.0,1597,78
894150,49189,87207,1.0,1598,817
2570261,222339,141004,1.0,1599,402
1399621,81251,236338,1.0,1600,315
1680521,105726,124177,1.0,1601,140
911406,49969,236444,2.0,1602,818
864848,47849,95913,1.0,1603,819
1542980,92311,159529,1.0,1604,91
2368009,187074,84273,1.0,1605,820
1611813,98554,162655,1.0,1606,137
1496052,88488,236220,1.0,1607,575
2237530,167308,124350,1.0,1608,223
768888,42953,111210,1.0,1609,228
83965,3489,119488,1.0,1610,821
1341494,77110,64329,1.0,1611,44
414762,19882,107095,1.0,1612,822
342112,15867,206534,1.0,1613,823
1152105,63602,285524,1.0,1614,824
796563,44714,332198,1.0,1615,825
1860254,124154,348109,1.0,1616,165
1748343,112898,235105,1.0,1617,259
2892953,301545,177305,1.0,1618,826
162015,7152,203890,1.0,1619,780
572449,28908,157078,1.0,1620,340
377663,17737,162655,1.0,1621,137
178886,7981,284913,1.0,1622,827
258101,11781,235964,1.0,1623,682
2744815,259409,336221,1.0,1624,25
1790419,117509,30389,1.0,1625,608
1055742,57793,236444,1.0,652,818
2794193,272104,323781,1.0,1626,828
1291753,73542,208071,1.0,1627,829
2855049,289512,183176,1.0,1628,12
69447,2866,162655,1.0,1629,137
1543307,92345,162655,1.0,1630,137
35967,1465,323550,1.0,1631,830
2791679,271467,183985,1.0,1632,831
587689,29965,71076,1.0,1633,832
2690256,246914,233595,1.0,1634,833
2128716,153347,270732,1.0,1635,834
994418,54377,162655,1.0,1636,137
181639,8129,72337,1.0,1637,835
1878097,125792,285333,1.0,1638,199
120825,5218,144979,1.0,1639,836
1714810,109298,336220,1.0,1640,98
1271886,72093,108856,1.0,1013,399
1092590,59860,157300,1.0,1641,837
416671,19985,20691,1.0,1642,338
1088622,59624,288320,1.0,1643,23
2795818,272548,208360,1.0,1644,734
2199741,162078,314356,1.0,1645,838
2373957,188077,225010,1.0,1646,100
945583,51743,124593,1.0,1647,839
1290638,73448,288977,1.0,1648,840
2546728,217672,272218,1.0,1649,45
1671631,104821,83383,1.0,1650,393
2282626,173907,160132,1.0,1651,377
453108,22028,332385,1.0,1652,841
1380400,79950,270799,1.0,1653,11
1554160,93294,96074,1.0,1654,330
158682,7009,237612,1.0,1655,842
112623,4837,156599,1.0,1656,843
2034890,142053,158192,1.0,1657,26
2035558,142118,31318,1.0,1658,844
27574,1076,225416,1.0,1659,845
1111667,61045,209236,1.0,1660,361
1338017,76874,277068,1.0,1661,846
1050144,57469,42475,1.0,1662,847
2012194,139487,158192,1.0,1663,26
893854,49178,73500,1.0,1664,848
1634232,100868,337082,1.0,1665,419
845644,47016,235525,1.0,1666,460
1539077,91969,198659,1.0,1667,552
2190915,160965,149725,2.0,1668,849
503241,24701,203199,1.0,1669,850
1545107,92502,158536,1.0,1670,196
1706276,108385,158536,1.0,1671,196
2122582,152622,285435,1.0,1672,851
2539979,216428,124352,1.0,1673,314
2123054,152679,235870,1.0,1674,318
1497950,88641,336254,1.0,1675,299
1625918,100017,30576,1.0,1676,852
2504529,209768,313920,1.0,1677,548
2156573,156633,236444,1.0,1678,818
2732680,256422,95716,1.0,1679,473
2789786,270962,141239,1.0,1680,853
233461,10657,233997,1.0,1681,549
144761,6344,314335,2.0,1682,854
889127,48938,348111,1.0,1683,170
1716762,109477,158536,1.0,1684,196
2061934,145142,354198,1.0,1685,855
285571,13115,285343,1.0,1686,626
53723,2171,202478,1.0,1687,856
2492908,207762,42223,1.0,1688,857
512077,25192,324556,1.0,1689,858
1863708,124460,70646,1.0,1690,859
862227,47719,234698,1.0,1691,36
1039523,56912,101252,1.0,1692,860
325368,15122,156624,1.0,1693,64
2574381,223122,124337,1.0,1694,861
1238777,69648,289090,1.0,1695,81
2798140,273173,336220,1.0,1696,98
1585289,96050,157478,1.0,1697,664
2674300,243669,59590,1.0,1698,862
2776409,267333,129520,1.0,1699,163
499206,24469,336430,1.0,1700,863
1165402,64437,235854,1.0,1701,247
1446410,84592,283505,1.0,1702,557
2601121,228433,157478,1.0,1703,664
896509,49295,272143,1.0,1704,21
2326117,180531,124176,1.0,1705,327
952887,52121,65468,1.0,1706,864
1855455,123728,352902,1.0,1707,181
2279855,173463,205846,1.0,1708,865
1359113,78346,48116,1.0,1709,866
2261930,170699,156723,1.0,1710,867
2945881,320896,297936,1.0,1711,868
11196,409,207391,1.0,1712,576
3221,119,96141,1.0,1713,869
2084435,147761,352983,1.0,1714,207
2366468,186818,207720,1.0,1715,404
1364328,78722,293050,1.0,1716,354
2557840,219853,124749,1.0,1717,113
731885,40250,158536,1.0,1718,196
1776273,116005,157078,1.0,1719,340
1973618,135223,236407,1.0,1720,870
2672293,243246,348081,1.0,1721,871
227340,10349,129434,1.0,1722,136
520461,25681,323554,1.0,1723,872
2144246,155129,236338,1.0,1724,315
1700206,107763,233688,1.0,1725,449
2643081,237429,208582,1.0,1726,873
2738267,257814,336221,1.0,1727,25
1525299,90822,181585,1.0,1728,305
413687,19830,140720,1.0,1729,674
2812882,277175,168416,1.0,1730,874
2344548,183383,356248,1.0,1731,875
788233,44197,160974,1.0,1732,164
1758965,114091,157078,1.0,1733,340
1834545,121994,354086,1.0,1734,198
1878776,125843,307779,1.0,1735,375
2593750,226912,293114,1.0,1736,35
491141,23994,286356,1.0,1737,876
810951,45395,160602,2.0,1738,877
1996914,137813,175409,1.0,1739,878
2789726,270944,235616,1.0,1740,282
359576,16772,59758,1.0,1741,56
2386536,190158,160940,1.0,1742,76
1594304,96907,336254,1.0,1743,299
163091,7214,214206,1.0,1744,115
249330,11392,199474,1.0,1745,521
121702,5260,202436,1.0,1746,879
404978,19315,236444,1.0,1747,818
510390,25115,160974,1.0,1748,164
1437491,83911,158536,2.0,1749,196
980228,53689,61554,1.0,1750,880
322203,14946,293050,1.0,1751,354
1417763,82472,140528,1.0,1752,293
2365976,186761,270229,1.0,1753,292
2464239,202972,166227,1.0,1754,310
2483921,206250,277491,1.0,1755,201
1326809,76061,87192,1.0,1756,671
779630,43634,108856,1.0,1757,399
1184815,65758,236541,2.0,1758,881
950828,52017,59057,1.0,1759,123
272447,12474,140720,1.0,1760,674
2135902,154197,300263,1.0,1761,426
1716027,109407,120967,1.0,1762,882
331640,15400,224763,1.0,1763,725
1466449,86145,300263,1.0,1764,426
1433207,83603,236338,1.0,1765,315
808,24,206221,4.0,1766,883
961969,52643,156622,2.0,1767,884
2707552,250554,336223,1.0,1768,78
1446766,84621,141004,1.0,1769,402
996894,54510,235854,1.0,1770,247
1384622,80239,64329,1.0,1771,44
2140654,154715,113886,1.0,1772,885
1980629,135981,293218,1.0,1773,99
2001293,138308,272218,1.0,1774,45
61412,2499,324823,1.0,1775,324
830042,46282,299841,1.0,1776,661
1379852,79921,293301,1.0,1777,149
2031656,141664,129165,1.0,1778,452
1250703,70602,158536,1.0,1779,196
134920,5896,30008,1.0,1780,886
1537402,91843,300082,1.0,1781,273
800267,44895,233917,1.0,1782,287
2662601,241318,266024,1.0,1783,887
2095805,149173,289003,1.0,1784,403
946218,51768,133160,1.0,1785,3
2212417,163874,224354,1.0,1786,656
714193,39038,293513,1.0,1787,148
306598,14185,71076,1.0,1788,832
1828744,121458,277491,1.0,1789,201
1284300,72983,133160,1.0,1790,3
1456191,85370,64329,1.0,1791,44
1356085,78151,129029,1.0,1792,683
1550887,92982,199198,1.0,1793,107
2915305,309204,214474,1.0,1794,888
2264072,171006,332385,1.0,1795,841
847078,47081,157375,1.0,1796,206
1758664,114045,324823,1.0,1797,324
2628570,234211,31520,1.0,1798,82
63831,2609,283392,1.0,1799,595
75857,3118,128957,1.0,1800,264
765126,42698,159275,1.0,1375,88
1219337,68206,123289,1.0,831,127
239902,10977,324823,1.0,1801,324
912581,50019,166581,1.0,1802,175
23945,911,236610,1.0,1803,889
1015196,55537,166177,1.0,1804,890
1407034,81800,160417,1.0,1805,42
1520443,90430,341134,1.0,1806,891
1893499,127185,30611,1.0,1807,892
2686168,246115,300082,1.0,1808,273
2872013,294771,32088,1.0,1809,893
2476747,205023,283627,1.0,1810,894
773477,43252,288281,1.0,1811,895
1997067,137824,233717,1.0,1812,183
1163550,64311,124353,1.0,1813,20
768762,42945,299767,1.0,1814,896
1501130,88867,285343,1.0,1815,626
483642,23587,159999,1.0,1816,897
2068484,145855,285377,1.0,1817,808
2332500,181522,242596,1.0,1818,296
1191685,66242,237580,1.0,1819,898
878557,48484,323554,1.0,1820,872
1234738,69348,293301,1.0,1821,149
1898318,127633,207603,1.0,1822,899
1063851,58271,16166,1.0,1823,900
274208,12556,202652,1.0,1824,901
136895,5978,159529,1.0,567,91
445107,21551,207982,1.0,1825,346
2440042,199010,233688,1.0,1826,449
2828687,281686,128260,1.0,1827,337
1394588,80919,285719,1.0,1828,274
1455565,85321,297949,1.0,1829,902
2166499,157889,95716,1.0,1830,473
2236713,167204,233717,1.0,1831,183
780099,43669,87179,1.0,1832,122
2487053,206780,70862,1.0,1833,18
818035,45715,207813,1.0,1834,432
1315508,75280,145715,1.0,1835,903
375295,17603,123826,1.0,1836,67
693637,37529,272660,1.0,1837,31
1840332,122466,271261,1.0,1838,724
2869231,293861,20691,1.0,1839,338
927926,50780,284583,1.0,1840,335
2495213,208157,293050,1.0,1841,354
993869,54347,32082,1.0,1842,389
1367900,78997,289090,1.0,1843,81
1588184,96315,159177,1.0,1844,904
814973,45571,181957,1.0,1845,905
487759,23807,286161,1.0,1846,906
1838469,122332,16762,1.0,1847,907
2587660,225674,158641,1.0,1848,651
1307343,74606,282964,1.0,1849,351
1418315,82519,336254,1.0,1850,299
489746,23920,255688,1.0,1851,308
1281561,72755,123909,1.0,1852,104
1296835,73845,129520,1.0,1853,163
2659676,240738,277492,1.0,1854,384
504758,24773,50494,1.0,1855,95
397186,18857,205832,1.0,1856,908
889612,48964,95977,1.0,1857,909
1259359,71212,119045,1.0,1858,910
1480878,87230,271705,1.0,1859,911
1942283,131874,123757,1.0,1860,13
1015527,55553,254489,1.0,1861,336
440112,21272,156625,1.0,1862,440
2612643,230868,217891,1.0,1863,912
599334,30744,4639,1.0,1864,913
2223045,165355,331116,1.0,1865,178
899225,49417,114052,1.0,1866,673
2652135,239272,271262,1.0,1867,454
2422748,196253,133350,1.0,259,914
775441,43369,140528,1.0,1868,293
894128,49185,285379,1.0,1869,739
2125081,152917,96186,1.0,1870,915
1331697,76404,271045,1.0,1871,916
876996,48414,272143,1.0,1872,21
272555,12477,235854,1.0,1873,247
2517693,212175,283238,1.0,1874,536
55370,2243,206711,1.0,1875,917
1520245,90406,284773,1.0,1876,131
1462086,85810,234269,1.0,1877,150
2062330,145166,156622,1.0,1878,884
1088083,59585,157375,1.0,1879,206
2026539,141065,58556,1.0,1880,918
2724119,254368,315105,1.0,1881,184
2861964,291616,204889,1.0,1882,919
2484609,206363,141491,1.0,1883,96
1172,40,293062,1.0,1884,655
349142,16228,68924,1.0,1885,547
936268,51257,161801,1.0,1886,583
1608273,98198,5457,1.0,1887,920
2360353,185845,168623,1.0,1888,14
345823,16055,214753,2.0,1889,245
1752573,113380,207994,1.0,1890,668
609007,31462,293114,1.0,1891,35
2527732,214081,235616,1.0,1892,282
1711830,108934,20691,1.0,1893,338
233747,10673,95972,1.0,1894,176
23540,893,271319,1.0,1895,921
481939,23507,96487,1.0,1896,922
2657663,240355,4867,1.0,1897,923
1224115,68557,129029,1.0,1898,683
417430,20015,25325,1.0,1899,398
2806694,275469,235854,1.0,1900,247
2856968,290128,120967,1.0,1901,882
1353657,77985,128957,1.0,1902,264
2455274,201502,207813,1.0,1903,432
2456209,201653,141188,1.0,1904,924
1532141,91404,286128,1.0,1905,229
1700312,107772,257291,1.0,1906,83
536766,26561,233688,1.0,1907,449
1244189,70088,128724,1.0,1908,925
2443928,199650,336221,1.0,1909,25
1795040,117961,124177,1.0,1910,140
1766699,114962,293114,1.0,1911,35
2158622,156884,336254,1.0,1912,299
1686084,106279,166581,1.0,1913,175
1674744,105103,301030,1.0,1914,698
1612632,98633,208518,1.0,1915,510
1465805,86085,336223,1.0,1916,78
1657913,103356,166581,1.0,1917,175
535764,26484,284463,1.0,1918,360
1449431,84848,277107,1.0,1919,554
1752364,113361,124749,1.0,1920,113
1828130,121396,272143,1.0,1921,21
961870,52637,111043,1.0,1922,302
828104,46198,288320,1.0,1923,23
2195925,161604,65991,1.0,1924,751
2453314,201184,124177,1.0,1925,140
2242639,167986,293301,1.0,1926,149
1654016,102920,336245,1.0,1927,34
1142060,62980,236553,1.0,1928,490
1853684,123572,70755,1.0,1929,926
598680,30706,168761,1.0,1930,927
306682,14190,111043,1.0,1931,302
131977,5808,9216,1.0,1932,928
1256633,71029,106876,1.0,1933,929
2458863,202092,175409,1.0,1934,878
1780714,116498,206661,1.0,1935,930
48059,1955,272218,1.0,1936,45
2856444,289973,119522,1.0,1937,931
1642946,101775,112678,1.0,1938,932
1777518,116145,293513,1.0,1939,148
1478736,87077,270229,1.0,1940,292
184194,8276,158179,1.0,1941,933
418854,20093,236428,1.0,1942,934
2105191,150423,254489,1.0,1943,336
1297525,73894,205873,1.0,1944,935
1768223,115108,36605,1.0,1945,495
1920119,129602,157478,1.0,1946,664
1680825,105755,198659,1.0,1947,552
2810913,276633,156843,1.0,1948,406
1210053,67578,182394,1.0,1949,428
120608,5213,319638,1.0,1950,936
2262980,170858,3828,1.0,1951,937
2436662,198447,195881,1.0,1952,938
2208711,163321,293301,1.0,1953,149
1619436,99321,96210,1.0,1954,213
183541,8235,207122,1.0,1955,30
1742996,112289,123289,1.0,1956,127
403193,19203,158082,1.0,1957,135
2731160,256074,212133,1.0,1958,939
1948942,132558,70646,1.0,1959,859
2072093,146292,95716,1.0,1960,473
848104,47114,284666,1.0,1961,712
1905274,128222,32750,1.0,1962,219
16228,627,34660,1.0,1963,940
1030903,56410,164213,1.0,1964,941
30534,1224,236207,1.0,1965,942
631674,33097,114052,1.0,1966,673
2215964,164323,156839,2.0,1967,943
2099472,149674,96029,1.0,1968,944
2055606,144423,337143,1.0,1969,221
205958,9317,129434,1.0,1970,136
1242858,69984,70429,1.0,1971,945
793696,44551,114796,1.0,1972,946
1316183,75325,235652,1.0,1973,947
939999,51469,16765,1.0,1974,948
990196,54175,133160,1.0,1975,3
1569071,94636,95972,1.0,1976,176
1036942,56773,74722,1.0,1977,429
1048402,57374,297639,1.0,1978,752
2733938,256706,336221,1.0,1979,25
890953,49049,272143,1.0,1980,21
2179474,159498,257291,1.0,1981,83
2010637,139326,199197,1.0,1982,85
2185033,160231,39894,1.0,1983,462
1864148,124512,96106,1.0,1984,949
2010864,139359,76291,1.0,1985,950
2459296,202165,124350,1.0,1986,223
372592,17458,160474,1.0,1987,485
2420240,195825,124177,1.0,1988,140
127297,5523,59057,1.0,1989,123
2324069,180230,168623,1.0,1990,14
2078912,147121,145493,1.0,1991,951
1500632,88844,160974,1.0,1992,164
2704097,249753,299871,1.0,1993,588
1200539,66883,299836,1.0,1994,952
654181,34667,272143,1.0,1995,21
2559654,220236,208360,1.0,1996,734
1255848,70964,124177,1.0,1997,140
2415107,194882,124748,1.0,1998,90
2059864,144923,293114,1.0,1999,35
181375,8114,332108,1.0,2000,953
1760421,114256,156808,1.0,2001,954
1039611,56916,140720,1.0,2002,674
1049904,57449,183176,1.0,2003,12
1644611,101925,162117,1.0,2004,955
483131,23563,158064,1.0,2005,956
1835511,122079,168784,1.0,2006,152
722368,39574,313504,1.0,2007,58
2402832,192798,277067,1.0,2008,957
1371408,79256,129591,1.0,2009,169
2564645,221246,96210,1.0,2010,213
2133612,153935,313920,1.0,2011,548
316318,14643,160974,1.0,2012,164
2465609,203173,157748,1.0,2013,580
1292279,73574,87205,1.0,2014,560
1019568,55769,236524,1.0,2015,958
851648,47272,83841,1.0,2016,959
2692156,247283,59057,1.0,2017,123
368996,17255,156560,1.0,2018,239
920610,50435,58606,1.0,2019,960
455361,22151,207122,1.0,2020,30
1335628,76694,74722,1.0,2021,429
1620222,99393,277022,1.0,2022,961
1206322,67305,313761,1.0,2023,962
760200,42296,261569,1.0,2024,963
1585633,96080,201789,1.0,2025,523
2683188,245515,70591,1.0,2026,37
2501585,209279,129434,1.0,2027,136
458410,22298,123698,1.0,2028,964
2429659,197339,303331,1.0,2029,192
1048454,57379,336476,1.0,2030,446
1941446,131784,235230,1.0,2031,484
179134,7998,289003,1.0,2032,403
386101,18195,156052,1.0,2033,965
651683,34491,144879,1.0,2034,589
1086676,59504,20691,1.0,2035,338
1933144,130924,233717,2.0,2036,183
2539450,216310,289003,1.0,2037,403
2803909,274719,235616,1.0,2038,282
2101105,149887,181377,1.0,2039,966
98571,4151,284591,1.0,2040,967
1068702,58515,124228,1.0,2041,5
948409,51899,160409,1.0,2042,505
566792,28520,336245,1.0,2043,34
2432362,197777,161091,1.0,2044,968
232340,10596,87224,1.0,2045,526
962845,52679,203454,1.0,1065,969
191807,8660,162655,1.0,2046,137
1945479,132207,160417,1.0,2047,42
1427099,83164,336223,1.0,2048,78
2144813,155199,122303,1.0,2049,970
969547,53060,284602,1.0,2050,971
1826549,121251,156624,1.0,2051,64
1346936,77510,58580,1.0,2052,331
703693,38253,336221,1.0,2053,25
727763,39945,156723,1.0,2054,867
1272426,72120,14229,1.0,2055,972
112182,4827,277068,1.0,2056,846
2755397,261928,277067,1.0,2057,957
2312754,178564,168623,1.0,2058,14
2325762,180479,285379,1.0,2059,739
1199628,66818,83534,1.0,2060,524
1110939,60990,300470,1.0,2061,764
1558966,93704,293404,1.0,2062,973
1528741,91127,233478,1.0,2063,582
678282,36399,272660,1.0,2064,31
124499,5404,336499,1.0,2065,516
291285,13417,283392,1.0,2066,595
200268,9060,158535,1.0,2067,974
587156,29931,162378,1.0,2068,486
952740,52110,336429,1.0,2069,161
847321,47088,233717,2.0,2070,183
1252923,70772,158082,1.0,2071,135
1151411,63561,271103,1.0,2072,975
2158932,156921,285435,1.0,2073,851
653534,34619,156964,1.0,2074,4
2601675,228551,158047,1.0,2075,457
2718540,253036,95716,1.0,2076,473
1121917,61710,96812,1.0,2077,976
2553482,218969,96755,1.0,2078,400
841669,46832,168623,1.0,2079,14
1387526,80416,206462,1.0,2080,977
1393150,80805,266008,1.0,2081,978
2725722,254739,107202,1.0,2082,979
486899,23757,286414,1.0,2083,980
1219473,68213,168623,1.0,2084,14
2791847,271511,234267,1.0,2085,86
83866,3484,336245,2.0,2086,34
2632919,235127,233658,1.0,2087,716
1044975,57202,255160,1.0,2088,981
2104870,150381,145480,1.0,2089,982
1235682,69402,128260,1.0,2090,337
2543451,217086,221324,1.0,2091,983
1666884,104310,289090,1.0,2092,81
1816503,120295,20691,1.0,2093,338
2790465,271145,234267,1.0,2094,86
1194235,66409,272143,1.0,2095,21
2595233,227245,95716,1.0,2096,473
1097788,60126,300470,1.0,2097,764
1458754,85560,110970,1.0,2098,984
165509,7339,95972,1.0,2099,176
734570,40459,141894,1.0,2100,458
42570,1737,205973,1.0,2101,256
1808245,119446,235870,1.0,2102,318
2918998,310533,321557,1.0,2103,985
1387555,80416,284547,1.0,2080,187
407842,19480,336254,1.0,2104,299
2590810,226312,234698,1.0,2105,36
1285033,73029,160974,1.0,2106,164
1159652,64056,162655,1.0,2107,137
2708709,250816,336223,1.0,2108,78
2119158,152221,129434,1.0,2109,136
1662966,103889,202383,1.0,2110,474
1378595,79826,124194,1.0,2111,128
1294988,73708,272110,1.0,2112,986
2026284,141026,284547,1.0,2113,187
605792,31228,337441,1.0,2114,195
2082677,147586,124749,1.0,1126,113
2839559,284846,215993,1.0,2115,642
2672274,243246,160445,1.0,1721,987
1735157,111457,288743,1.0,2116,988
623926,32559,336221,1.0,2117,25
446555,21619,293114,1.0,2118,35
1074381,58809,235616,1.0,2119,282
37405,1521,293301,1.0,2120,149
2587998,225743,215693,1.0,2121,50
1827683,121348,235525,1.0,2122,460
2025682,140972,158536,1.0,2123,196
2142896,154986,299504,1.0,2124,989
227635,10362,348113,1.0,2125,731
395143,18743,202528,1.0,2126,990
397340,18868,107214,1.0,2127,991
429525,20680,124749,1.0,2128,113
2355143,185026,123909,1.0,2129,104
1124574,61867,183665,1.0,2130,992
60289,2454,207122,1.0,2131,30
206830,9362,161602,1.0,2132,216
1616402,98991,128957,1.0,2133,264
568926,28665,65991,1.0,2134,751
1548861,92817,272143,1.0,2135,21
2170812,158405,157076,1.0,2136,993
2300790,176814,42298,1.0,2137,994
1335879,76710,284547,1.0,2138,187
1623697,99778,199198,1.0,2139,107
1982545,136203,70758,1.0,2140,995
1135293,62546,288977,1.0,2141,840
2565609,221445,224228,1.0,2142,996
1380530,79958,123909,1.0,2143,104
646299,34098,336221,1.0,2144,25
2387727,190352,57966,1.0,2145,480
702441,38158,272660,1.0,2146,31
1318199,75486,208531,1.0,2147,997
1093707,59915,288440,1.0,2148,500
585221,29784,271261,1.0,2149,724
1835943,122120,307779,1.0,2150,375
876045,48374,234698,1.0,2151,36
298839,13808,59057,1.0,2152,123
2936189,317070,336254,1.0,2153,299
2026296,141027,313431,1.0,2154,342
585455,29810,58580,1.0,2155,331
777633,43504,336220,1.0,2156,98
2045376,143223,286161,1.0,2157,906
2077951,146995,300472,1.0,2158,998
1025563,56104,158536,1.0,2159,196
157654,6962,50715,1.0,2160,425
2928112,314040,233642,1.0,2161,999
34434,1394,354824,1.0,2162,1000
237082,10850,277491,1.0,2163,201
1136853,62644,124194,1.0,2164,128
1118770,61502,331116,1.0,2165,178
1318526,75515,84136,1.0,2166,1001
2631704,234866,68924,1.0,2167,547
874719,48294,156964,1.0,2168,4
1258393,71150,277107,1.0,2169,554
1290678,73452,59758,1.0,2170,56
2145396,155256,4521,1.0,2171,1002
112316,4833,207122,1.0,2172,30
341076,15833,156355,1.0,2173,277
2232636,166682,96491,1.0,2174,1003
2622056,232841,124353,1.0,2175,20
2699771,248791,48403,1.0,2176,108
2896511,302717,245161,1.0,2177,159
1607104,98099,119193,1.0,2178,436
1656850,103233,59057,1.0,2179,123
1739105,111835,162817,1.0,2180,267
1013606,55430,235616,1.0,2181,282
1386948,80363,277068,1.0,2182,846
1016223,55590,215861,1.0,2183,212
524387,25892,214784,1.0,2184,568
1199391,66793,283505,1.0,2185,557
1991470,137228,235230,1.0,2186,484
214711,9757,172042,1.0,2187,1004
1723936,110227,272218,1.0,2188,45
359282,16749,129434,1.0,2189,136
1646179,102092,218337,1.0,2190,1005
1985642,136541,199372,1.0,2191,1006
2406431,193407,234006,1.0,2192,111
413321,19798,324823,1.0,2193,324
2639933,236699,129434,1.0,2194,136
1683791,106059,254489,1.0,2195,336
2534561,215393,123818,1.0,2196,260
160022,7067,206639,1.0,2197,763
2808972,276084,236524,1.0,2198,958
1035515,56676,160974,1.0,2199,164
1307636,74630,293062,1.0,2200,655
730189,40126,225019,1.0,2201,519
2694674,247770,157815,1.0,2202,1007
1536045,91731,331116,1.0,2203,178
2298405,176430,206027,1.0,2204,1008
1191016,66191,31097,1.0,2205,1009
1528797,91130,207603,1.0,2206,899
719699,39406,175040,1.0,2207,383
1353107,77938,348094,1.0,2208,1010
313161,14513,158772,1.0,2209,1011
2639777,236668,159177,1.0,2210,904
2605129,229297,20691,1.0,2211,338
234169,10695,215861,1.0,2212,212
2289980,175068,205846,1.0,2213,865
2311524,178383,286108,1.0,2214,697
2464293,202980,96210,1.0,2215,213
1069107,58536,160417,1.0,2216,42
20332,805,235524,1.0,2217,1012
526220,25987,288320,1.0,2218,23
1369958,79145,218355,1.0,2219,1013
1155838,63862,58606,1.0,2220,960
1866328,124709,123757,1.0,2221,13
2595350,227260,97538,1.0,2222,1014
2691351,247117,271440,1.0,2223,1015
153260,6753,202383,1.0,2224,474
74643,3069,240233,1.0,2225,450
2521092,212824,128659,1.0,2226,1016
804909,45119,284844,1.0,1156,71
522434,25789,206938,1.0,2227,1017
52643,2138,68698,1.0,2228,1018
1940005,131636,336223,1.0,2229,78
1484090,87502,87228,1.0,2230,1019
1791069,117570,183750,1.0,2231,1020
1510202,89563,160974,1.0,2232,164
1465847,86088,162655,1.0,2233,137
1139449,62798,214109,1.0,2234,528
1492673,88209,62751,1.0,2235,1021
419406,20124,64329,1.0,2236,44
197545,8939,118294,1.0,1205,1022
1779909,116419,160417,1.0,2237,42
1443901,84406,31068,1.0,2238,637
610831,31603,123564,1.0,2239,1023
2806674,275462,285675,1.0,2240,1024
140009,6127,337630,1.0,2241,1025
2684384,245742,214258,1.0,2242,1026
2576658,223554,272218,1.0,2243,45
10077,366,140803,1.0,2244,1027
2524458,213459,70999,1.0,2245,234
2204489,162711,214206,1.0,2246,115
223448,10156,158536,1.0,2247,196
2156942,156678,233717,1.0,2248,183
239520,10964,338340,1.0,2249,59
1049879,57449,57786,1.0,2003,1028
1947331,132390,235230,1.0,2250,484
1534388,91591,284901,1.0,2251,509
2525325,213621,270229,1.0,2252,292
1371866,79278,342345,1.0,2253,1029
1021770,55902,336221,1.0,2254,25
1305333,74464,336220,1.0,2255,98
1140554,62878,336220,1.0,2256,98
883164,48675,355867,1.0,2257,1030
2001930,138372,313431,1.0,2258,342
21103,825,293050,1.0,2259,354
1135871,62588,31805,1.0,2260,1031
2364534,186521,156964,1.0,2261,4
2444037,199667,236951,1.0,2262,421
1398759,81183,254489,1.0,2263,336
755871,41960,336220,1.0,2264,98
212754,9662,157015,1.0,2265,1032
1577378,95381,166581,1.0,2266,175
1558937,93702,313431,1.0,2267,342
1307656,74633,160974,1.0,2268,164
2021318,140491,271551,1.0,2269,47
2573973,223048,236273,1.0,2270,1033
